game,ply,side,san,uci,fen_before,depth,nodes,nps,engine_time_ms,wall_time_s,time_gap_ms,score_type,score_val,score_cp,pv,bookns,ttns,singns,evalns,probcutns,sf_best_move,sf_best_cp,sf_actual_cp,sf_cp_lost,sf_match,sf_mate_involved,sf_accuracy,sf_class
4,72,black,Nf4,d5f4,5k2/2p2Pp1/p3r3/3n4/3K4/N7/1P3P2/1R6 b - - 6 36,14,15289770,5849185,2614,3.0,386,cp,139,139,d5f4 a3c4 e6e2 f2f3 f8f7 b1a1 e2e6,40,457409603,1143224135,178022183,82803,d5f4,6,6,0,True,False,99.9999,Best
4,73,white,Nc4,a3c4,5k2/2p2Pp1/p3r3/8/3K1n2/N7/1P3P2/1R6 w - - 7 37,13,16305938,9376617,1739,3.001,1262,cp,-124,-124,a3c4 f8f7 b1a1 e6e2 a1a6,50,501819915,1193407876,188578134,119964,a3c4,-7,-6,-1,True,False,99.9999,Best
4,74,black,Kxf7,f8f7,5k2/2p2Pp1/p3r3/8/2NK1n2/8/1P3P2/1R6 b - - 8 37,13,32439497,12781519,2538,3.0,462,cp,134,134,f8f7 c4e5 f7f6 e5g4 f6g6 b1a1 e6b6,70,920131513,2479889443,375462537,563336,f8f7,7,9,-2,True,False,99.9999,Best
4,75,white,Ra1,b1a1,8/2p2kp1/p3r3/8/2NK1n2/8/1P3P2/1R6 w - - 0 38,13,31449431,10483143,3000,3.0,0,cp,-138,-138,b1a1 e6e2 f2f3 e2e6 a1a5 f7f6 a5c5 e6e8,150,884937672,1965930387,335660982,84394,b1a1,-7,-6,-1,True,False,99.9999,Best
4,76,black,Re2,e6e2,8/2p2kp1/p3r3/8/2NK1n2/8/1P3P2/R7 b - - 1 38,13,32071799,16148942,1986,3.001,1015,cp,139,139,e6e2 f2f3 e2e6 c4e5 f7e7 a1a5 e6d6 d4e4 f4e6 e4e3 d6b6,50,980608252,2487841771,404695006,337355,f4e2,7,4,3,False,False,98.7669962179406,Excellent
4,77,white,Rxa6,a1a6,8/2p2kp1/p7/8/2NK1n2/8/1P2rP2/R7 w - - 2 39,13,32046418,10922432,2934,3.002,68,cp,-131,-131,a1a6 e2f2 c4e5 f7e7 d4e3 f2f1 e5c6 e7e8 c6e5 f4d5 e3d4 f1d1 d4e4,100,926855552,2356119436,369838001,81495,a1a6,-3,-2,-1,True,False,99.9999,Best
4,78,black,Rxf2,e2f2,8/2p2kp1/R7/8/2NK1n2/8/1P2rP2/8 b - - 0 39,15,47692506,15892204,3001,3.001,0,cp,134,134,e2f2 c4e5 f7e7 d4e3 f2f1 e5c6 e7f7,40,1479570060,4352022870,637605126,680859,e2f2,3,1,2,True,False,99.17624414370464,Best
4,79,white,Ke3,d4e3,8/2p2kp1/R7/8/2NK1n2/8/1P3r2/8 w - - 0 40,14,49895367,16626246,3001,3.001,0,cp,-132,-132,d4e3 f2f1 c4e5 f7e7 e5c6 e7f6,170,1534626535,3850730494,613071759,126547,b2b4,0,-8,8,False,False,96.74470663783228,Excellent
4,80,black,Rf1,f2f1,8/2p2kp1/R7/8/2N2n2/4K3/1P3r2/8 b - - 1 40,15,14043431,6706509,2094,3.001,907,cp,134,134,f2f1 c4e5 f7e7 e5c6 e7f8,40,424251865,1129227676,167645918,207858,f2f1,7,7,0,True,False,99.9999,Best
4,81,white,Ne5+,c4e5,8/2p2kp1/R7/8/2N2n2/4K3/1P6/5r2 w - - 2 41,13,32769373,14334808,2286,3.001,715,cp,-134,-134,c4e5 f7e7 e5c6 e7e6 e3e4 f4h5 c6e5 e6e7 e5g6 e7d8 a6a8,70,967778782,2327198755,365580375,104882,c4e5,-7,-7,0,True,False,99.9999,Best
4,82,black,Ke7,f7e7,8/2p2kp1/R7/4N3/5n2/4K3/1P6/5r2 b - - 3 41,15,20626810,6875603,3000,3.0,0,cp,134,134,f7e7 e5c6 e7f8 c6e5 f4g2 e3e4 f1e1 e4f5 g2e3 f5e6,60,558109002,1386480658,205670092,51942,f7e8,8,0,8,False,False,96.74470663783232,Excellent
4,83,white,Nc6+,e5c6,8/2p1k1p1/R7/4N3/5n2/4K3/1P6/5r2 w - - 4 42,13,31791180,17890365,1777,3.001,1224,cp,-139,-139,e5c6 e7e6 e3e4 f4h5 c6e5 e6e7,140,933922752,2387816711,343803652,104252,e5g6,0,-11,11,False,False,95.55094564595824,Excellent
4,84,black,Kd6,e7d6,8/2p1k1p1/R1N5/8/5n2/4K3/1P6/5r2 b - - 5 42,14,19985489,9117467,2192,3.001,809,cp,134,134,e7d6 e3e4 f4h5 c6e5 d6e7 e5c6,20,501137026,1374163742,190342960,114702,e7e8,6,7,-1,False,False,99.9999,Excellent
4,85,white,Nd4+,c6d4,8/2p3p1/R1Nk4/8/5n2/4K3/1P6/5r2 w - - 6 43,13,25436663,10647410,2389,3.001,612,cp,-132,-132,c6d4 d6d5 a6a5 c7c5 b2b4,130,728384631,1957392336,270204478,136692,c6d4,-7,-6,-1,True,False,99.9999,Best
4,86,black,Kd7,d6d7,8/2p3p1/R2k4/8/3N1n2/4K3/1P6/5r2 b - - 7 43,14,14680643,5209596,2818,3.0,182,cp,134,134,d6d7 e3e4 f1f2 e4e3 f4h3 d4e2 f2f7 a6g6 d7e7 e3d4 h3f4 e2f4 f7f4 d4d5,30,369252891,962287171,144211024,116082,d6d7,5,4,1,True,False,99.58726912622632,Best
4,87,white,Ke4,e3e4,8/2pk2p1/R7/8/3N1n2/4K3/1P6/5r2 w - - 8 44,14,56202665,18734221,3000,3.001,1,cp,-124,-124,e3e4 f4h5 a6g6 f1f2 g6g5 h5f6 e4d3 f2b2,110,1733013800,4297045345,645757657,606999,e3e4,-3,-5,2,True,False,99.17627750912357,Best
4,88,black,Rf2,f1f2,8/2pk2p1/R7/8/3NKn2/8/1P6/5r2 b - - 9 44,13,11546825,8509082,1357,3.0,1643,cp,137,137,f1f2 a6a2,50,339296275,834636795,126137889,364089,f4h5,5,0,5,False,False,97.9531011195711,Excellent
4,89,white,Ke3,e4e3,8/2pk2p1/R7/8/3NKn2/8/1P3r2/8 w - - 10 45,12,10005377,9538014,1049,3.0,1951,cp,-133,-133,e4e3 f4h3 b2b3 f2f8 a6g6 f8f7 d4c6 f7f5 e3e4 f5g5 c6e5 d7e7,140,305003169,711428744,115188560,28576,b2b4,0,-7,7,False,False,97.14587355781336,Excellent
4,90,black,Nh3,f4h3,8/2pk2p1/R7/8/3N1n2/4K3/1P3r2/8 b - - 11 45,12,781710,8228526,95,3.0,2905,cp,91,91,f4h3 a6a2,30,27251817,78147471,10859790,0,f2f1,7,0,7,False,False,97.14587355781336,Excellent
4,91,white,Rg6,a6g6,8/2pk2p1/R7/8/3N4/4K2n/1P3r2/8 w - - 12 46,14,47070557,15684957,3001,3.001,0,cp,-131,-131,a6g6 f2f7 d4b3 d7e7 b3c5 h3f4 g6c6 e7d8 e3e4 f4h5 c6a6 h5g3,130,1340147992,3365353337,525250412,108517,a6g6,0,0,0,True,False,99.9999,Best
4,92,black,Rf7,f2f7,8/2pk2p1/6R1/8/3N4/4K2n/1P3r2/8 b - - 13 46,15,18666286,6222095,3000,3.0,0,cp,116,116,f2f7 d4c6 f7f5 e3e4 f5f6 g6f6 g7f6 c6d4 h3f2 e4f5 f2d3 b2b3 d7e7 d4e6 c7c5,60,538209253,1350676215,198466766,89259,f2b2,0,0,0,False,False,99.9999,Excellent
4,93,white,Rg4,g6g4,8/2pk1rp1/6R1/8/3N4/4K2n/1P6/8 w - - 14 47,14,30452860,10150953,3000,3.001,1,cp,-109,-109,g6g4 h3f2 g4g1 c7c6 g1g6 f2h3,330,927079904,2290815625,358360931,678927,d4c6,0,-2,2,False,False,99.17623580206887,Excellent
4,94,black,Ke7,d7e7,8/2pk1rp1/8/8/3N2R1/4K2n/1P6/8 b - - 15 47,13,15791650,9473095,1667,3.0,1333,cp,107,107,d7e7 d4b5 e7d8,30,449082636,1083986183,175042712,136624,f7e7,2,1,1,False,False,99.58724400172594,Excellent
4,95,white,Nb5,d4b5,8/2p1krp1/8/8/3N2R1/4K2n/1P6/8 w - - 16 48,13,24605591,8915069,2760,3.001,241,cp,-117,-117,d4b5 h3f2 g4c4,130,728237519,1793590546,279459661,306375,g4g3,-1,-3,2,False,False,99.17624414370461,Excellent
4,96,black,Nf2,h3f2,8/2p1krp1/8/1N6/6R1/4K2n/1P6/8 b - - 17 48,15,40662108,13554036,3000,3.0,0,cp,107,107,h3f2 g4g1 e7d8 b5d4 d8d7 g1g2 f2d1 e3e4 d7d6 g2g6 d6e7 d4c6,40,1264624039,3515131310,495511756,923591,e7d7,0,0,0,False,False,99.9999,Excellent
4,97,white,Rg2,g4g2,8/2p1krp1/8/1N6/6R1/4K3/1P3n2/8 w - - 18 49,12,8118143,7235421,1122,3.001,1879,cp,-103,-103,g4g2 f2d1 e3e4 e7e6 g2c2 f7f2 c2c1,420,240906303,595744336,91331397,136865,g4g3,0,0,0,False,False,99.9999,Excellent
4,98,black,Nd1+,f2d1,8/2p1krp1/8/1N6/8/4K3/1P3nR1/8 b - - 19 49,13,10191731,4662274,2186,3.0,814,cp,112,112,f2d1 e3d3 e7e6 d3e4 d1f2 e4d4 e6d7 b5c3 d7c6 g2g5 f7d7,40,292522928,731033135,110926415,91889,c7c6,0,0,0,False,False,99.9999,Excellent
4,99,white,Ke4,e3e4,8/2p1krp1/8/1N6/8/4K3/1P4R1/3n4 w - - 20 50,14,15564772,5758332,2703,3.001,298,cp,-101,-101,e3e4 e7e8 g2c2 d1f2 e4d4 f7d7 d4e3 f2g4 e3f3 c7c6 f3g4 c6b5 g4f5 e8f7,150,474736831,1126806334,173357380,340727,e3e2,0,0,0,False,False,99.9999,Excellent
4,100,black,Ke6,e7e6,8/2p1krp1/8/1N6/4K3/8/1P4R1/3n4 b - - 21 50,14,34224928,11404507,3001,3.001,0,cp,108,108,e7e6 b5d4 e6d6 g2g6 d6e7 d4c6 e7f8 c6e5,40,1058628038,2569352806,387410458,1057155,e7e8,0,0,0,False,False,99.9999,Excellent
4,101,white,Rc2,g2c2,8/2p2rp1/4k3/1N6/4K3/8/1P4R1/3n4 w - - 22 51,14,38788239,12925104,3001,3.001,0,cp,-89,-89,g2c2 c7c5 c2c5 d1b2 c5c2 b2d1 c2c6 e6e7 e4e5 f7f6 c6c7 e7f8 b5d6 f6g6,120,1145791176,2847272568,437293474,436411,b5d4,0,0,0,False,False,99.9999,Excellent
4,102,black,c5,c7c5,8/2p2rp1/4k3/1N6/4K3/8/1PR5/3n4 b - - 23 51,14,26605723,8868574,3000,3.0,0,cp,82,82,c7c5 c2c5 d1b2 c5c2 b2d1 c2c6 e6e7 e4e5 f7f6,40,796720248,2143171179,295368520,248284,d1f2,0,0,0,False,False,99.9999,Excellent
4,103,white,Rxc5,c2c5,8/5rp1/4k3/1Np5/4K3/8/1PR5/3n4 w - - 0 52,14,16457508,6620075,2486,3.001,515,cp,-89,-89,c2c5 d1b2 c5c2 b2d1 c2c6 e6e7 e4e5 f7f6 c6c7 e7f8 b5d6 f6g6 c7f7 f8g8,30,480433625,1244251693,175582942,283351,c2c5,0,0,0,True,False,99.9999,Best
4,104,black,Nxb2,d1b2,8/5rp1/4k3/1NR5/4K3/8/1P6/3n4 b - - 0 52,14,9344174,13802324,677,3.0,2323,cp,82,82,d1b2 c5c2 b2d1 c2c6 e6e7 e4e5 f7f6,100,273754494,838732741,100885693,89870,d1f2,0,0,0,False,False,99.9999,Excellent
4,105,white,Rc6+,c5c6,8/5rp1/4k3/1NR5/4K3/8/1n6/8 w - - 0 53,14,28766788,9784621,2940,3.002,62,cp,-14,-14,c5c6 e6e7 b5d6 e7d7 d6f7 d7c6 e4f5 c6d5 f5g6 b2d3 g6g7 d5e6 g7g6 d3c5,100,863983507,2043784448,302225719,35027,c5c6,0,0,0,True,False,99.9999,Best
4,106,black,Ke7,e6e7,8/5rp1/2R1k3/1N6/4K3/8/1n6/8 b - - 1 53,14,3056331,4268618,716,3.0,2284,cp,16,16,e6e7 b5d6 e7d7 d6f7 d7c6 e4f5 c6d5 f5g6 b2d1,40,91081487,233707487,33000435,45056,e6e7,0,0,0,True,False,99.9999,Best
4,107,white,Nd6,b5d6,8/4krp1/2R5/1N6/4K3/8/1n6/8 w - - 2 54,15,27078416,9023130,3001,3.001,0,cp,-42,-42,b5d6 e7d7 c6a6 f7f2 d6f5 g7g5 a6a7 d7e6 a7a6 e6f7,120,760992447,1873380621,269269590,49867,b5d6,0,0,0,True,False,99.9999,Best
4,108,black,Kd7,e7d7,8/4krp1/2RN4/8/4K3/8/1n6/8 b - - 3 54,15,30219224,11061209,2732,3.0,268,cp,12,12,e7d7 d6f7 d7c6 e4f5 c6d5 f5g6 b2d3,50,812627914,2361231149,292816605,161451,f7f1,0,0,0,False,False,99.9999,Excellent
4,109,white,Nxf7,d6f7,8/3k1rp1/2RN4/8/4K3/8/1n6/8 w - - 4 55,15,16619502,5539834,3000,3.0,0,cp,-13,-13,d6f7 d7c6 f7d8 c6d6 e4f5 b2d1,130,459037994,1126517174,155709239,34756,d6f7,0,0,0,True,False,99.9999,Best
4,110,black,Kxc6,d7c6,8/3k1Np1/2R5/8/4K3/8/1n6/8 b - - 0 55,21,15591380,6904951,2258,3.001,743,cp,0,0,d7c6 e4f5 c6d5 f5g6 b2d3 g6g7 d5e6 g7g6 d3f4 g6g5 f4e2 f7d8 e6e5 d8f7 e5d5 g5f6 d5d4 f7g5 e2c3,40,554945346,1397474947,211522437,942533,d7c6,0,0,0,True,False,99.9999,Best
4,111,white,Kf5,e4f5,8/5Np1/2k5/8/4K3/8/1n6/8 w - - 0 56,18,49734132,16578044,3000,3.001,1,cp,0,0,e4f5 c6d5 f5g6 b2d3 g6g7 d5e6 g7g6 d3f4 g6g5 f4e2 f7e5 e6d5 g5f5 e2d4,50,1776493512,4036771743,604430658,6788,f7d8,0,0,0,False,False,99.9999,Excellent
4,112,black,Kb5,c6b5,8/5Np1/2k5/5K2/8/8/1n6/8 b - - 1 56,24,53067771,17683362,3001,3.0,-1,cp,0,0,c6b5 f5g6 b5c5 g6f5 g7g5 f5g5 b2c4 f7e5 c4e3 g5f4 c5d4 e5c6 d4d3 f4e5 e3c4 e5d5 c4e3,40,1826057215,6524021997,856595780,70043,b2d3,0,0,0,False,False,99.9999,Excellent
4,113,white,Ke4,f5e4,8/5Np1/8/1k3K2/8/8/1n6/8 w - - 2 57,23,46923435,19105633,2456,3.0,544,cp,0,0,f5e4 b5c6 e4f5 c6d5,30,2061291027,5468014939,665837764,590,f7e5,0,0,0,False,False,99.9999,Excellent
4,114,black,Ka4,b5a4,8/5Np1/8/1k6/4K3/8/1n6/8 b - - 3 57,24,58637104,19545701,3000,3.0,0,cp,0,0,b5a4 e4f5 a4b4 f5g6 b4c3 g6g7 b2d3 f7e5 d3c5 e5d3 c5e6 g7f6 c3d4 f6e6,30,1914719347,6484753131,1008484852,58615,b5c6,0,0,0,False,False,99.9999,Excellent
4,115,white,Ke3,e4e3,8/5Np1/8/8/k3K3/8/1n6/8 w - - 4 58,26,80643589,26881196,3000,3.0,0,cp,0,0,e4e3 a4b3 e3e4 b3c4 f7d6 c4b3 d6f5 g7g6 f5d4 b3b4,60,3514113229,10715950841,1155817147,10840,f7e5,0,0,0,False,False,99.9999,Excellent
4,116,black,Ka3,a4a3,8/5Np1/8/8/k7/4K3/1n6/8 b - - 5 58,25,47351972,17326005,2733,3.001,268,cp,0,0,a4a3 e3f4 b2d3 f4f5 d3c5 f5g5 c5e6 g5g6 a3b4 g6f5 e6f8 f7d8 b4b3 d8e6 f8e6 f5e6,40,1760120169,6317709907,680141814,49958,a4b5,0,0,0,False,False,99.9999,Excellent
4,117,white,Kd2,e3d2,8/5Np1/8/8/8/k3K3/1n6/8 w - - 6 59,24,46178058,21629066,2135,3.0,865,cp,0,0,e3d2 a3b3 d2e3 b3c3 e3f3 b2d3 f3e4 d3b4 e4f5 b4d5 f5g6 c3d2 g6g7 d2e3 f7d6 e3f4 g7f7 f4e5,50,1952196928,5830833591,657211558,3020,f7e5,0,0,0,False,False,99.9999,Excellent
4,118,black,Ka2,a3a2,8/5Np1/8/8/8/k7/1n1K4/8 b - - 7 59,24,36446291,12144715,3001,3.0,-1,cp,0,0,a3a2 d2e2 b2c4 e2d3 c4b6 d3e4 b6d7 e4f5 d7b6 f7e5 a2b3 f5e4 b3c2 e5f7,140,1450447094,4041593798,530108720,5059,g7g5,0,0,0,False,False,99.9999,Excellent
4,119,white,Kc1,d2c1,8/5Np1/8/8/8/8/kn1K4/8 w - - 8 60,21,21038510,7012836,3000,3.001,1,cp,0,0,d2c1 a2b3 f7g5 b3c3 g5e4 c3d4 e4g3 b2d3 c1d2 g7g5 g3f5,230,789315907,2268443980,294863239,0,f7g5,0,0,0,False,False,99.9999,Excellent
4,120,black,Kb3,a2b3,8/5Np1/8/8/8/8/kn6/2K5 b - - 9 60,17,18776038,6258679,3000,3.001,1,cp,56,56,a2b3,40,562423830,1399502473,263846002,310,a2b3,0,0,0,True,False,99.9999,Best
4,121,white,Ng5,f7g5,8/5Np1/8/8/8/1k6/1n6/2K5 w - - 10 61,19,15686531,5228843,3000,3.001,1,cp,0,0,f7g5 b3c3 g5e4 c3d4 e4g3 b2d3 c1d2 g7g5 g3f5,140,575827735,1424660921,185770474,0,c1d2,0,0,0,False,False,99.9999,Excellent
4,122,black,Ka2,b3a2,8/6p1/8/6N1/8/1k6/1n6/2K5 b - - 11 61,22,27650984,9216994,3000,3.001,1,cp,0,0,b3a2 g5f7,30,987697889,2707378579,431635603,17070,b3c3,0,0,0,False,False,99.9999,Excellent
4,123,white,Kc2,c1c2,8/6p1/8/6N1/8/8/kn6/2K5 w - - 12 62,24,42327169,14470827,2925,3.001,76,cp,0,0,c1c2 b2c4 c2d3,50,1722297214,4536228485,588910598,8839,c1d2,0,0,0,False,False,99.9999,Excellent
4,124,black,Ka1,a2a1,8/6p1/8/6N1/8/8/knK5/8 b - - 13 62,25,34560775,11520258,3000,3.001,1,cp,0,0,a2a1 g5e4 g7g6 e4g5 b2c4 c2d3 c4e5 d3e3 e5g4 e3e4 g4f6 e4f4 f6h5 f4e5 a1b1 g5f7 b1c1 e5e4 h5g3 e4f4 g3h5 f4g5 c1d2 g5g6 h5f4,40,1378653566,3641866525,457221011,23679,a2a3,0,0,0,False,False,99.9999,Excellent
4,125,white,Kc1,c2c1,8/6p1/8/6N1/8/8/1nK5/k7 w - - 14 63,27,75977819,25325939,3000,3.001,1,cp,0,0,c2c1 b2a4 c1d2 g7g6 d2d3 a4c5 d3d2 c5a6 d2e3 a1b2 g5e6 b2b3 e6d4 b3a3 d4e6,60,3170529774,9370453532,1045149900,300,g5e6,0,0,0,False,False,99.9999,Excellent
4,126,black,Ka2,a1a2,8/6p1/8/6N1/8/8/1n6/k1K5 b - - 15 63,28,31024168,10337943,3001,3.001,0,cp,0,0,a1a2 g5f7,30,1119810429,3472842699,403344817,35068,a1a2,0,0,0,True,False,99.9999,Best
4,127,white,Kc2,c1c2,8/6p1/8/6N1/8/8/kn6/2K5 w - - 16 64,26,43088832,14362944,3000,3.0,0,cp,0,0,c1c2,70,1560054235,4479545116,609990469,3760,g5f3,0,0,0,False,False,99.9999,Excellent
4,128,black,Ka1,a2a1,8/6p1/8/6N1/8/8/knK5/8 b - - 17 64,27,39066538,13022179,3000,3.001,1,cp,0,0,a2a1 g5e4 g7g6 e4g5,40,1441341715,3851170589,555542753,48675,a2a1,0,0,0,True,False,99.9999,Best
4,129,white,Kc1,c2c1,8/6p1/8/6N1/8/8/1nK5/k7 w - - 18 65,28,40207264,13397955,3001,3.001,0,cp,0,0,c2c1 b2a4 c1d2 g7g6 d2d3 a4c5 d3d2 c5a6 d2e3 a1b2 g5e6 b2b3,80,1601908294,4472487075,552791766,200,g5e6,0,0,0,False,False,99.9999,Excellent
4,130,black,Ka2,a1a2,8/6p1/8/6N1/8/8/1n6/k1K5 b - - 19 65,28,33921698,11307232,3000,3.001,1,cp,0,0,a1a2,40,1308204056,4026781279,433160019,16568,a1a2,0,0,0,True,False,99.9999,Best
4,131,white,Kc2,c1c2,8/6p1/8/6N1/8/8/kn6/2K5 w - - 20 66,23,24252980,8084326,3000,3.001,1,cp,0,0,c1c2,50,738687079,1949331150,442773976,34558,g5f3,0,0,0,False,False,99.9999,Excellent
4,132,black,Ka1,a2a1,8/6p1/8/6N1/8/8/knK5/8 b - - 21 66,27,26647004,8879374,3001,3.001,0,cp,0,0,a2a1 g5e4,70,988057932,3125923413,362100204,6379,b2d3,0,0,0,False,False,99.9999,Excellent
4,133,white,Kc1,c2c1,8/6p1/8/6N1/8/8/1nK5/k7 w - - 22 67,27,45844311,15276344,3001,3.001,0,cp,0,0,c2c1 b2a4,70,1720526948,4953665637,695997978,6890,g5e6,0,0,0,False,False,99.9999,Excellent
4,134,black,Ka2,a1a2,8/6p1/8/6N1/8/8/1n6/k1K5 b - - 23 67,28,22239425,7413141,3000,3.0,0,cp,0,0,a1a2,190,818202454,2609323680,288095828,21420,a1a2,0,0,0,True,False,99.9999,Best
4,135,white,Kc2,c1c2,8/6p1/8/6N1/8/8/kn6/2K5 w - - 24 68,24,33400501,11133500,3000,3.001,1,cp,0,0,c1c2,60,979849842,2712823111,632012594,24509,g5f3,0,0,0,False,False,99.9999,Excellent
4,136,black,Ka1,a2a1,8/6p1/8/6N1/8/8/knK5/8 b - - 25 68,27,38430136,12805776,3001,3.001,0,cp,0,0,a2a1 g5e4,40,1263532296,3820185888,647984803,17360,b2d3,0,0,0,False,False,99.9999,Excellent
4,137,white,Kc1,c2c1,8/6p1/8/6N1/8/8/1nK5/k7 w - - 26 69,26,46986149,15662049,3000,3.001,1,cp,0,0,c2c1 b2a4,40,1825930028,5153475718,689559288,80,g5f7,0,0,0,False,False,99.9999,Excellent
4,138,black,Ka2,a1a2,8/6p1/8/6N1/8/8/1n6/k1K5 b - - 27 69,28,21871234,7290411,3000,3.0,0,cp,0,0,a1a2,40,829082067,2613062758,274568462,21298,a1a2,0,0,0,True,False,99.9999,Best
5,1,white,e4,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,,,,,1.011,,,,0,,,,,,,e2e4,30,18,12,True,False,95.16490082423005,Best
5,2,black,e5,e7e5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,,,,,0.9,,,,0,,,,,,,e7e5,-17,-25,8,True,False,96.74931634450414,Best
5,3,white,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,,,,,0.928,,,,0,,,,,,,g1f3,27,24,3,True,False,98.76956787623232,Best
5,4,black,Nc6,b8c6,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,,,,,0.481,,,,0,,,,,,,b8c6,-30,-26,-4,True,False,99.9999,Best
5,5,white,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,,,,,0.547,,,,0,,,,,,,f1b5,29,30,-1,True,False,99.9999,Best
5,6,black,a6,a7a6,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,,,,,0.865,,,,0,,,,,,,g8f6,-25,-28,3,False,False,98.76978323950199,Excellent
5,7,white,Ba4,b5a4,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,,,,,0.098,,,,0,,,,,,,b5a4,35,32,3,True,False,98.77152087665696,Best
5,8,black,Nf6,g8f6,r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4,,,,,0.436,,,,0,,,,,,,g8f6,-31,-27,-4,True,False,99.9999,Best
5,9,white,O-O,e1g1,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5,,,,,0.336,,,,0,,,,,,,e1g1,27,28,-1,True,False,99.9999,Best
5,10,black,Be7,f8e7,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 5,,,,,0.344,,,,0,,,,,,,f6e4,-31,-36,5,False,False,97.96074681661639,Excellent
5,11,white,Re1,f1e1,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6,,,,,0.289,,,,0,,,,,,,f1e1,34,39,-5,True,False,99.9999,Best
5,12,black,b5,b7b5,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 5 6,,,,,0.099,,,,0,,,,,,,b7b5,-37,-34,-3,True,False,99.9999,Best
5,13,white,Bb3,a4b3,r1bqk2r/2ppbppp/p1n2n2/1p2p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 7,,,,,0.0,,,,0,,,,,,,a4b3,35,45,-10,True,False,99.9999,Best
5,14,black,d6,d7d6,r1bqk2r/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 b kq - 1 7,,,,,0.144,,,,0,,,,,,,e8g8,-44,-42,-2,False,False,99.9999,Excellent
5,15,white,c3,c2c3,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 w kq - 0 8,,,,,0.096,,,,0,,,,,,,c2c3,45,41,4,True,False,98.36930596531647,Best
5,16,black,Na5,c6a5,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 b kq - 0 8,,,,,0.098,,,,0,,,,,,,e8g8,-49,-55,6,False,False,97.57066053510222,Excellent
5,17,white,Bc2,b3c2,r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 w kq - 1 9,14,19983696,6659012,3001,3.002,1,cp,44,44,b3c2 e8g8 b1a3 a5c6 c2b1 c8e6,50,742947218,2127356534,565425970,4561331,b3c2,56,52,4,True,False,98.37513007438551,Best
5,18,black,Kf8,e8f8,r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/2P2N2/PPBP1PPP/RNBQR1K1 b kq - 2 9,13,22754612,8000918,2844,3.004,160,cp,-50,-50,e8f8 b1a3 f8g8 c2d3 a5b7 b2b4 a8a7 a3c2 c8e6,130,861389165,2572589198,707640166,307676,c7c5,-52,-186,134,False,False,58.79265420118541,Mistake
5,19,white,d4,d2d4,r1bq1k1r/2p1bppp/p2p1n2/np2p3/4P3/2P2N2/PPBP1PPP/RNBQR1K1 w - - 3 10,14,26949101,8980040,3001,3.001,0,cp,63,63,d2d4 e5d4 c3d4 f8g8 d1e2 a5c4,110,1022831089,3125753039,783493852,365589,d2d4,183,168,15,True,False,94.55192587448019,Best
5,20,black,exd4,e5d4,r1bq1k1r/2p1bppp/p2p1n2/np2p3/3PP3/2P2N2/PPB2PPP/RNBQR1K1 b - - 0 10,14,20826877,9252277,2251,3.003,752,cp,-64,-64,e5d4 c3d4 c8b7 d1e2,120,889637141,2998381820,728242921,5916684,a5c6,-173,-217,44,False,False,85.15265271440906,Good
